longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.7,34.3,27,1527,220,756,226,6.1825,227000
-118.7,34.3,23,2831,406,1284,393,6.1383,244100
-118.7,34.29,25,1678,252,862,268,6.1834,229800
-118.7,34.28,27,727,136,467,144,3.7188,250000
-118.7,34.28,25,2377,491,1200,439,4.7083,196100
-118.7,34.24,28,2405,462,1011,378,4.504,204300
-118.71,34.3,23,1983,280,978,287,6.3199,236700
-118.71,34.3,20,1586,187,699,209,6.5483,335000
-118.71,34.29,24,2983,406,1203,381,6.3236,302000
-118.71,34.29,21,2751,493,1432,483,5.2067,221200
-118.71,34.28,27,2911,562,1773,580,4.6528,186600
-118.71,34.27,26,990,223,719,232,3.163,179400
-118.72,34.28,18,2229,371,1283,379,5.5955,217700
-118.72,34.28,17,3051,505,1705,495,5.7376,218600
-118.72,34.28,17,2654,478,1392,451,5.4459,223900
-118.72,34.14,7,23866,4407,9873,4012,5.4032,318500
-118.73,36.01,14,3263,651,1910,594,2.8603,128900
-118.73,34.29,8,4983,754,2510,725,6.9454,276500
-118.73,34.29,11,5451,736,2526,752,7.355,343900
-118.73,34.27,23,4550,762,2301,744,4.556,205300
-118.74,37.58,20,3301,779,1085,448,3.7315,159300
-118.74,34.27,23,2493,522,1488,505,4.18,215000
-118.74,34.26,27,3467,545,1798,493,4.8717,204100
-118.74,34.26,22,4337,673,2347,636,5.4091,222400
-118.74,34.25,25,1815,281,960,284,5.4243,214700
-118.74,34.05,19,3487,686,2782,584,7.9184,500001
-118.75,34.33,27,534,85,243,77,8.2787,330000
-118.75,34.28,27,1452,251,928,259,4.6908,186600
-118.75,34.28,22,3844,537,1665,492,6.2059,239900
-118.75,34.27,26,966,191,690,191,5.1698,188000
-118.75,34.27,25,3371,502,1717,506,6.1253,225000
-118.75,34.27,20,3495,449,1629,428,5.8096,264400
-118.75,34.26,26,1767,265,1040,250,5.4787,198100
-118.75,34.26,24,2234,373,1325,383,5.4604,193400
-118.75,34.18,4,16704,2704,6187,2207,6.6122,357600
-118.75,34.17,16,2950,387,1228,379,5.3749,346100
-118.75,34.1,34,2255,402,857,317,4.5333,377300
-118.76,34.28,21,2786,342,1114,322,5.8578,266300
-118.76,34.26,26,1929,293,1067,320,5.4038,222100
-118.76,34.26,26,1750,284,962,278,4.5673,190400
-118.76,34.13,10,4355,716,2030,674,6.5571,500001
-118.77,34.28,6,4685,965,2180,909,4.5458,208200
-118.77,34.28,27,1416,251,1024,268,5.1074,185200
-118.77,34.28,26,2873,480,1915,475,5.3681,187700
-118.77,34.27,10,1658,310,1053,333,4.7574,209900
-118.77,34.24,6,16222,2309,6700,2080,6.4963,308100
-118.78,34.27,20,2743,685,1798,613,3.6761,170900
-118.78,34.26,24,4072,582,1834,565,6.0487,254500
-118.78,34.25,13,1841,237,833,231,7.7785,404700
-118.78,34.16,9,30405,4093,12873,3931,8.0137,399200
-118.78,34.05,28,1343,215,487,199,6.83,500001
-118.79,34.27,27,1146,189,595,197,4.5833,198500
-118.79,34.26,17,1986,249,761,241,7.2137,401900
-118.8,34.27,12,3330,600,1577,584,4.6985,264100
-118.8,34.21,16,1466,196,661,209,6.2893,282700
-118.8,34.19,4,15572,2222,5495,2152,8.6499,500001
-118.8,34.15,9,1143,179,647,180,6.8474,356700
-118.81,34.28,20,3678,684,1882,694,4.1607,196800
-118.81,34.25,4,9147,1827,3950,1661,5.716,320800
-118.82,36.13,43,1281,287,534,231,2.8906,65700
-118.82,35.23,31,2358,580,2302,574,1.9688,53900
-118.82,35.2,34,2185,469,1910,455,2.1136,57300
-118.82,34.15,9,655,110,222,109,7.8528,337500
-118.82,34.14,22,11668,1730,4054,1671,6.9935,385500
-118.83,35.27,33,1190,217,717,196,2.6302,81300
-118.83,35.2,17,1959,484,1763,453,2.1357,53500
-118.83,34.33,6,6679,1164,3196,1157,5.4493,242600
-118.83,34.23,6,8803,1114,3385,1010,8.7288,425800
-118.83,34.18,23,5647,786,2050,738,6.3586,348300
-118.83,34.17,17,4668,628,1917,624,8.1397,353900
-118.83,34.15,16,3380,731,1227,641,4.2857,233200
-118.83,34.14,16,1956,312,671,319,6.4001,321800
-118.83,34.14,16,1316,194,450,173,10.1597,500001
-118.84,34.22,11,3170,420,1418,432,7.5118,361900
-118.84,34.21,16,4975,949,2537,971,5.2361,224700
-118.84,34.17,16,3449,820,1877,816,3.2176,187500
-118.84,34.16,18,6075,1056,2571,1018,5.22,399400
-118.84,34.15,17,3785,494,1527,507,8.4443,358500
-118.84,34.11,12,7508,1058,2484,965,5.8788,500001
-118.85,35.23,26,1639,352,1222,395,1.7656,68000
-118.85,35.2,17,2783,678,2566,641,1.9907,51200
-118.85,34.27,50,187,33,130,35,3.3438,500001
-118.85,34.25,17,5593,732,1992,660,7.2965,342900
-118.85,34.23,13,5094,764,2230,737,6.4823,290900
-118.85,34.21,29,2195,414,1360,401,3.4773,206700
-118.85,34.21,25,1328,209,691,228,4.9234,241400
-118.85,34.19,27,2287,320,967,321,6.5162,349400
-118.85,34.18,11,5873,1455,3089,1365,3.5504,173800
-118.85,34.14,24,1999,244,759,247,8.7657,366300
-118.85,34.14,16,4109,543,1409,560,8.1064,423400
-118.85,34.04,21,3837,578,1509,509,8.4476,500001
-118.86,36.41,20,2749,575,1195,491,3.0391,139700
-118.86,35.9,38,298,55,161,47,4.125,71300
-118.86,34.22,26,1932,280,886,289,5.0855,232200
-118.86,34.22,26,1775,295,1004,323,5.5845,251700
-118.86,34.22,22,1230,200,673,195,6.2708,251400
-118.86,34.21,26,3354,659,2020,648,4.1576,211800
-118.86,34.2,32,2399,384,1199,390,4.125,264600
-118.86,34.19,29,1326,185,586,187,6.5474,422900
-118.86,34.19,26,3135,480,1474,458,6.1949,243500
-118.86,34.16,16,1509,216,578,235,10.2614,410800
-118.87,35.65,33,1504,325,584,223,3.4792,94600
-118.87,35.37,14,2458,433,1352,411,3.5441,87000
-118.87,34.23,14,4242,746,1858,689,6.0145,287100
-118.87,34.21,26,4439,616,1881,592,6.2935,258000
-118.87,34.2,26,1924,245,775,244,7.001,286800
-118.87,34.19,23,2179,423,1338,406,5.5224,240700
-118.87,34.18,21,5661,1369,3188,1308,3.4676,212800
-118.88,35.34,20,1351,255,762,253,2.1111,105300
-118.88,34.42,20,728,120,360,115,6.1244,375000
-118.88,34.28,22,3369,771,2751,710,4.0474,182100
-118.88,34.22,22,3654,517,1565,518,6.2748,274800
-118.88,34.22,16,2343,393,2007,383,5.756,302700
-118.88,34.2,23,4862,597,1938,594,7.3409,316000
-118.88,34.19,26,2296,275,842,263,7.7889,309900
-118.88,34.19,16,7268,1729,3232,1653,3.3703,228700
-118.88,34.17,15,4260,746,1701,669,5.1033,410700
-118.88,34.02,19,15990,2611,5175,2173,7.7848,500001
-118.89,34.33,23,366,62,265,66,3.125,375000
-118.89,34.29,28,1545,371,1334,318,3.4375,194100
-118.89,34.28,30,917,157,678,171,5.8133,195700
-118.89,34.22,20,3878,665,1651,591,5.5402,264600
-118.9,35.41,6,4656,971,2320,935,3.0938,100800
-118.9,35.26,31,6145,1492,5666,1457,1.9066,54600
-118.9,34.41,35,4431,739,2304,720,4.2599,209100
-118.9,34.4,16,2614,575,1163,524,1.5781,134400
-118.9,34.3,13,5591,1013,3188,971,5.5925,208600
-118.9,34.26,5,25187,3521,11956,3478,6.9712,321300
-118.9,34.19,26,1582,196,573,182,10.0595,500001
-118.9,34.17,14,4719,734,1880,731,5.3558,313800
-118.91,36.79,19,1616,324,187,80,3.7857,78600
-118.91,35.4,10,3587,774,1398,763,2.569,113000
-118.91,35.37,32,4121,755,2590,721,3.3462,67600
-118.91,35.27,29,1401,317,1344,306,2.0921,61400
-118.91,35.24,29,2888,753,2949,699,1.7716,45500
-118.91,34.4,30,2861,613,2065,586,3.2024,176100
-118.91,34.28,6,6106,1134,3246,1062,5.2206,280200
-118.91,34.18,17,3220,716,1381,733,2.8958,176000
-118.92,36.04,28,1148,233,521,212,2.9208,98500
-118.92,35.47,6,1755,280,664,254,6.2885,216400
-118.92,35.38,33,3122,579,1733,545,3.8307,70600
-118.92,35.37,17,3589,701,1746,640,2.4919,75700
-118.92,35.26,20,3815,924,3450,920,2.0174,63700
-118.92,35.13,29,1297,262,909,253,1.9236,106300
-118.92,34.41,22,2702,655,2664,571,3.0893,173400
-118.92,34.4,23,1290,283,1060,279,3.3152,198000
-118.92,34.19,16,3631,974,2585,923,3.0691,130400
-118.92,34.18,17,2400,352,1067,323,6.3522,259300
-118.92,34.17,17,1552,246,685,244,5.9836,294800
-118.93,36.19,30,2685,546,951,523,2.6184,113900
-118.93,35.44,13,1439,237,557,227,6.1563,204200
-118.93,35.37,34,2412,446,1558,421,2.6903,62800
-118.93,34.82,8,508,111,229,84,4.0332,128300
-118.93,34.82,24,806,168,323,136,3.5,113900
-118.93,34.4,17,3275,599,2422,637,3.7092,190500
-118.93,34.36,33,1775,309,1071,296,4.6607,187900
-118.93,34.2,17,2619,606,1655,557,3.886,281300
-118.93,34.18,18,2730,415,1248,412,6.187,287900
-118.94,37.13,12,2255,472,1006,334,4.1563,94000
-118.94,36.32,10,2271,398,986,358,4.0703,147100
-118.94,35.41,10,3216,526,1539,483,6.3639,143000
-118.94,35.4,14,5548,941,2815,935,4.2214,104600
-118.94,35.39,27,3074,452,1223,452,5.4592,139100
-118.94,35.39,13,3137,417,1318,397,7.7751,194100
-118.94,35.37,37,1667,362,971,335,2.875,57400
-118.94,35.37,33,3372,741,2352,704,2.0643,57600
-118.94,35.37,23,1106,252,790,230,1.8523,59700
-118.94,35.36,19,2714,512,1823,500,3.1281,76200
-118.94,34.24,5,10018,1233,4253,1120,8.9063,500001
-118.94,34.18,25,3502,508,1713,508,5.5181,242100
-118.94,34.18,24,3689,585,1898,581,5.9224,239400
-118.94,34.17,16,3746,508,1556,452,6.3303,299400
-118.94,34.17,15,1679,271,928,264,5.5681,235600
-118.94,34.16,3,1170,148,493,142,8.0428,500001
-118.95,35.38,35,2220,388,906,373,3.5938,95200
-118.95,35.38,30,2594,478,1419,480,3.725,83100
-118.95,35.37,37,1475,327,946,295,1.6728,55400
-118.95,35.37,34,1672,359,1059,349,2.1588,61300
-118.95,35.36,30,2294,508,1753,482,2.1078,54700
-118.95,35.32,29,3480,608,2007,541,3.2738,78700
-118.95,34.83,18,3278,762,1338,550,2.9891,116500
-118.95,34.81,30,2817,604,1089,412,3.1364,123500
-118.95,34.19,24,2719,434,1318,424,4.675,228800
-118.95,34.18,25,2237,331,1121,365,6.0994,254900
-118.95,34.17,9,2372,312,1039,321,7.6016,344900
-118.95,34.17,23,2630,404,1184,385,5.2955,247600
-118.95,34.16,21,2953,419,1397,410,6.541,291500
-118.96,37.64,11,3934,697,901,345,4.2381,242700
-118.96,36.66,18,1302,424,320,133,3.1964,80000
-118.96,36.49,24,1268,269,636,183,1.742,118800
-118.96,35.41,29,3548,729,1542,659,2.947,87100
-118.96,35.4,27,2473,400,1271,427,3.5524,89100
-118.96,35.39,23,5624,1148,2842,1042,3.1297,79000
-118.96,35.38,41,2417,435,973,406,3.0568,85600
-118.96,35.38,34,2047,347,888,352,3.6734,92900
-118.96,35.37,40,1603,374,1026,337,1.365,54300
-118.96,35.37,32,1025,259,874,236,1.9612,53400
-118.96,35.36,35,2285,497,1738,480,2.4848,54000
-118.96,34.3,16,3103,482,1567,467,6.907,500001
-118.96,34.23,14,15207,2924,6301,2829,3.9699,217000
-118.96,34.19,16,1807,346,587,296,1.9811,162500
-118.96,34.18,16,3137,462,1384,436,6.1306,258200
-118.97,37.64,14,2284,622,342,137,3.0921,87500
-118.97,37.64,14,1847,439,238,98,3.6042,137500
-118.97,36.06,26,1289,262,1100,244,1.975,51400
-118.97,35.41,36,1896,315,937,303,3.996,85500
-118.97,35.4,34,1859,323,854,309,3.1906,76200
-118.97,35.39,38,2121,433,1547,441,2.774,59500
-118.97,35.38,42,1185,358,1038,299,0.9951,48000
-118.97,35.38,35,1673,426,1041,413,1.375,57500
-118.97,35.38,32,1361,363,1483,297,1.625,46800
-118.97,35.37,52,425,119,380,97,1.4125,42500
-118.97,35.37,41,2396,602,1781,543,1.8819,58000
-118.97,35.37,34,1379,333,1156,315,1.7197,48900
-118.97,35.36,31,1418,306,1219,312,1.5743,46700
-118.97,34.18,18,7338,1020,3419,1058,7.0242,293100
-118.98,38.03,15,991,277,419,170,3.5469,82500
-118.98,37.65,18,1795,416,483,208,4.5375,169800
-118.98,37.64,17,3769,908,1160,453,3.05,188900
-118.98,36.06,33,2043,443,1497,417,2.343,47400
-118.98,35.4,36,1864,331,1052,325,3.4205,76600
-118.98,35.4,36,1443,273,680,259,2.9821,73100
-118.98,35.4,34,813,171,440,170,2.8393,69800
-118.98,35.39,32,2620,682,2375,684,1.2618,46900
-118.98,35.39,29,607,177,476,143,1.1875,50700
-118.98,35.39,22,1812,457,1592,420,1.4146,49100
-118.98,35.38,39,1497,383,1182,355,1.0648,50000
-118.98,35.38,34,1020,247,795,228,1.625,50800
-118.98,35.38,28,1171,299,1193,273,0.8639,49400
-118.98,35.38,24,1807,465,1460,410,1.4786,54800
-118.98,35.37,36,1562,398,1223,329,0.9675,47100
-118.98,35.37,35,825,179,670,181,1.1638,57900
-118.98,35.36,29,1244,266,933,227,1.6981,49400
-118.98,35.36,15,1482,338,1059,279,1.2617,42700
-118.98,34.4,34,1328,244,795,227,4.4219,338100
-118.98,34.16,16,2476,402,1251,387,5.7676,241300
-118.99,37.65,20,2474,625,338,141,5.01,195500
-118.99,37.63,10,7744,1573,483,224,3.2917,231800
-118.99,36.07,21,983,165,672,169,2.975,63900
-118.99,36.06,19,2153,458,1317,386,1.7564,42600
-118.99,35.4,48,1908,331,789,321,3.5714,84600
-118.99,35.4,43,2225,392,890,374,4.0208,90400
-118.99,35.39,52,2805,573,1325,522,2.5083,70100
-118.99,35.39,39,2228,542,1516,435,1.6009,48800
-118.99,35.38,30,1390,361,1116,298,1.3451,57500
-118.99,35.38,26,1317,374,1025,304,1.4024,51000
-118.99,35.37,38,918,220,743,222,1.7292,58100
-118.99,35.37,36,832,198,814,174,1.4773,57400
-118.99,35.36,31,1498,359,1168,340,1.2232,49300
-118.99,35.36,18,1524,354,1210,344,1.1136,47800
-118.99,35.35,32,1293,317,1109,286,1.1786,45600
-118.99,35.35,27,1615,355,1380,332,1.6632,49800
-118.99,35.33,36,1590,367,1311,390,1.6786,52900
-118.99,35.32,35,1576,405,870,282,1.6575,59500
-118.99,35.32,26,875,199,567,204,0.9288,36600
-118.99,35.3,33,2248,434,1461,405,2.9402,56200
-118.99,34.23,9,10618,1617,4830,1606,6.6246,284200
-119,36.07,20,1042,183,509,175,2.9815,73000
-119,36.05,24,3208,691,1986,662,1.5506,52300
-119,35.4,44,2250,378,928,379,4.3906,93900
-119,35.39,42,2839,516,1203,487,3.7708,79400
-119,35.37,41,303,78,216,80,2.2212,55500
-119,35.36,40,850,227,764,186,0.9407,43600
-119,35.36,39,896,217,805,197,1.25,42500
-119,35.36,35,1021,280,1258,239,1.7375,48600
-119,35.35,35,1164,277,992,284,1.4015,48700
-119,35.35,31,2931,716,1969,588,2.2155,62100
-119,35.33,35,991,221,620,207,1.9417,53800
-119,35.31,37,1337,275,767,273,1.6522,53300
-119,34.19,5,3634,718,1317,743,4.2917,227900
-119,34.08,17,1822,438,578,291,5.4346,428600
-119.01,36.08,31,1620,366,1154,348,1.8857,55500
-119.01,36.07,44,2450,575,1330,508,1.6103,50900
-119.01,36.06,25,1505,367,1392,359,1.6812,47700
-119.01,36.05,27,1127,294,839,276,1.3807,53100
-119.01,36.02,17,3915,742,1768,688,2.375,79800
-119.01,35.44,20,3458,651,1465,621,2.5806,82500
-119.01,35.38,44,434,110,274,86,1.1944,57500
-119.01,35.38,36,790,224,426,208,1.4427,50600
-119.01,35.37,45,629,143,568,139,1.7321,84400
-119.01,35.37,44,593,136,364,121,1.4779,66000
-119.01,35.37,38,1702,380,1191,366,1.8801,57800
-119.01,35.37,33,821,181,579,172,1.2469,46700
-119.01,35.36,38,1838,388,1203,373,1.6797,60700
-119.01,35.36,36,2658,626,1490,529,1.2157,57000
-119.01,35.36,24,1941,484,1277,435,1.056,51600
-119.01,35.35,39,598,149,366,132,1.9125,57900
-119.01,35.35,34,1354,325,922,304,2.1875,58000
-119.01,35.34,44,1730,343,782,278,3.0208,63700
-119.01,35.34,36,973,219,613,187,1.5625,46700
-119.01,35.33,42,1120,255,677,213,1.5429,39400
-119.01,35.33,32,3068,628,1897,607,2.4234,63700
-119.01,35.32,23,4870,965,2717,928,2.596,70000
-119.01,35.31,19,7092,1517,4101,1436,2.1006,74800
-119.01,35.3,7,8596,1597,4893,1520,3.9054,80900
-119.01,35.28,10,7011,1453,4163,1307,2.7659,77500
-119.01,35.24,6,80,16,66,21,3.125,65000
-119.02,36.09,15,2234,415,1254,420,3.0234,88600
-119.02,36.07,39,1173,269,702,232,1.6146,53100
-119.02,36.07,29,2610,597,1659,571,1.5911,60800
-119.02,36.05,22,2078,431,1336,456,2.2202,65200
-119.02,35.44,29,3415,631,1527,597,4.0125,84400
-119.02,35.43,39,2033,370,956,379,3.1736,70700
-119.02,35.42,40,1089,226,520,218,2.2727,67200
-119.02,35.42,36,2044,447,1021,374,1.8472,57400
-119.02,35.41,41,2221,516,1106,473,1.97,51900
-119.02,35.41,31,2348,701,1413,611,1.3222,51400
-119.02,35.39,52,191,52,106,49,2.0455,72500
-119.02,35.39,30,227,75,169,101,1.3527,60000
-119.02,35.38,48,346,92,129,63,1.1875,63800
-119.02,35.37,44,2687,620,1521,549,1.7213,61600
-119.02,35.36,47,1631,340,847,315,2.5062,73700
-119.02,35.35,38,1472,305,670,282,2.2407,76000
-119.02,35.34,38,1463,294,692,295,2.3125,65800
-119.02,35.34,35,1650,390,1145,343,1.5357,56500
-119.02,35.34,34,2861,510,1375,486,3.4286,71400
-119.02,35.33,35,2053,412,1193,387,2.75,65800
-119.02,35.33,26,3691,826,2072,827,2.1553,84700
-119.02,35.32,14,2927,588,1821,561,3.3529,82600
-119.02,35.3,10,7397,1369,4611,1310,3.6369,81600
-119.02,34.26,40,1498,292,707,249,3.7974,228700
-119.02,34.24,24,4650,748,2374,702,5.8838,232600
-119.03,36.08,19,2736,549,1432,503,2.6944,67700
-119.03,36.08,19,2471,431,1040,426,3.25,80600
-119.03,36.07,26,3210,646,1908,642,2.4167,77600
-119.03,36.06,36,1925,443,1405,422,2.162,51900
-119.03,35.45,14,3520,604,1748,582,4.3162,87100
-119.03,35.42,42,1705,418,905,393,1.6286,54600
-119.03,35.42,38,2952,598,1491,568,2.6094,67900
-119.03,35.41,41,1808,435,1005,373,1.7857,54300
-119.03,35.41,37,1761,443,911,365,2.0331,53200
-119.03,35.4,35,2608,620,1566,583,2.1818,63500
-119.03,35.39,28,4513,764,1593,763,2.9821,118700
-119.03,35.38,38,2122,394,843,410,3,91800
-119.03,35.37,52,1503,367,554,277,1.6786,126600
-119.03,35.37,42,2508,483,1035,442,2.6513,72300
-119.03,35.36,41,2551,594,1342,595,1.9671,76800
-119.03,35.36,41,1944,363,977,388,3.9097,81300
-119.03,35.35,34,1441,294,695,275,2.6875,73700
-119.03,35.34,34,2221,436,1131,408,3.0486,68500
-119.03,35.33,21,3057,698,1627,680,2.7083,84700
-119.03,35.32,12,2721,549,1294,523,2.5575,100200
-119.03,35.3,10,829,146,447,173,4.1484,102900
-119.03,34.25,25,3344,502,1483,496,6.196,340600
-119.03,34.24,25,3655,545,1776,544,5.687,238100
-119.03,34.23,21,3284,487,1832,521,5.2773,250800
-119.03,34.22,24,3421,656,2220,645,4.7831,214200
-119.04,36.09,15,2288,401,1238,429,3.0278,77400
-119.04,36.07,26,2185,435,1108,419,2.2277,78000
-119.04,36.07,17,2623,659,1912,618,1.5893,52000
-119.04,35.95,25,1009,246,994,222,1.8462,55800
-119.04,35.42,47,1691,402,913,358,1.8403,54700
-119.04,35.41,25,1577,310,844,309,3.0625,69400
-119.04,35.41,20,3268,833,1622,758,1.3587,67500
-119.04,35.37,46,1637,338,714,297,2.1818,75300
-119.04,35.37,44,1618,310,667,300,2.875,82700
-119.04,35.36,40,1533,312,771,306,3.0435,69500
-119.04,35.35,31,1607,336,817,307,2.5644,73000
-119.04,35.35,27,4590,897,2212,894,3.1753,85000
-119.04,35.32,20,37,11,34,8,1.2,50000
-119.04,34.34,35,462,90,334,96,5.3582,281300
-119.04,34.28,21,1856,276,863,255,4.5833,500001
-119.04,34.24,20,7794,1192,4169,1188,5.9316,311900
-119.04,34.23,21,9807,1614,4199,1554,5.0145,246600
-119.05,36.09,9,3297,568,1749,568,4.0217,99200
-119.05,36.07,21,2472,523,1238,504,1.7756,62900
-119.05,35.42,41,1992,421,1006,419,2.8393,57000
-119.05,35.42,35,2353,483,1368,455,2.325,63200
-119.05,35.4,18,1894,319,846,317,3.8611,126400
-119.05,35.36,30,4635,800,2307,754,3.6548,84700
-119.05,35.36,16,4507,1049,2261,959,3.3261,118400
-119.05,35.33,18,12707,2685,7009,2552,2.9438,87200
-119.05,35.3,9,10822,1994,6241,1906,4.0631,88200
-119.05,34.4,50,1236,282,1079,257,2.6991,181300
-119.05,34.36,22,1815,506,2428,473,2.8417,162500
-119.05,34.21,27,4357,926,2110,876,3.0119,218200
-119.05,34.19,39,143,36,113,33,2.8942,275000
-119.05,34.13,12,57,22,69,15,5.0066,275000
-119.06,36.15,25,2402,478,1527,461,2.3194,52900
-119.06,36.15,20,1282,273,852,247,1.6354,49000
-119.06,36.09,11,2572,454,1402,415,3.6786,72900
-119.06,36.07,20,2683,553,1497,548,1.7031,64600
-119.06,35.94,18,3501,721,2009,660,2.6576,65700
-119.06,35.36,9,1228,234,409,212,4.3482,95200
-119.06,35.35,20,9351,2139,4584,1953,2.575,69900
-119.06,35.32,15,3944,746,2355,757,3.569,70700
-119.06,34.62,10,416,110,436,70,2.2222,262500
-119.06,34.36,52,1409,359,981,304,2.7951,199300
-119.06,34.36,48,1459,324,902,350,2.4185,189900
-119.06,34.35,34,2426,646,2116,631,2.0682,158300
-119.06,34.24,21,7436,984,2982,988,7.6775,391200
-119.06,34.23,29,3511,632,2591,596,3.0219,221700
-119.06,34.23,23,3471,510,2002,555,5.2742,257500
-119.06,34.22,13,4175,1321,2257,1271,3.1446,177100
-119.07,37.8,12,1736,352,330,123,3.5294,160700
-119.07,36.08,5,2693,508,1785,491,3,71000
-119.07,36.07,11,2265,382,1285,387,3.2042,76200
-119.07,35.42,19,3889,832,1872,731,2.6812,107600
-119.07,35.36,19,5254,894,2155,831,4.6705,110700
-119.07,35.35,24,4119,865,1294,879,2.4123,86200
-119.07,35.34,16,4201,786,1667,724,4.8839,134100
-119.07,35.33,13,9027,1901,4870,1797,3.406,100700
-119.07,35.27,25,3081,635,1830,591,2.5804,97900
-119.08,37.78,17,1631,335,285,128,2.7656,130000
-119.08,36.22,28,1606,320,1158,317,3.0324,55600
-119.08,36.21,20,1911,389,1241,348,2.5156,59300
-119.08,36.13,21,2271,376,1145,372,3.1528,113700
-119.08,36.09,25,1880,339,1003,315,2.7298,103400
-119.08,36.02,26,1748,346,891,303,1.9439,62100
-119.08,35.42,10,4159,608,2089,591,5.5261,132000
-119.08,35.39,10,6435,1040,3242,1030,5.575,132200
-119.08,35.36,12,6442,1116,2966,1092,4.5791,123400
-119.08,35.35,20,892,129,331,135,7.1837,176300
-119.08,35.34,18,4070,512,1580,540,10.5941,245800
-119.08,35.34,16,1535,238,768,236,5.4449,118500
-119.08,35.34,15,1474,235,768,238,4.1528,130100
-119.08,35.32,8,11609,2141,5696,2100,5.0012,106300
-119.08,34.34,23,3065,723,2042,698,2.7593,194800
-119.09,36.42,17,877,219,966,218,2,52500
-119.09,36.42,15,1517,361,1275,343,1.5875,55800
-119.09,36.35,21,3146,595,1580,513,2.7857,92700
-119.09,36.22,34,1715,290,780,297,3.4306,74300
-119.09,36.21,43,1335,280,943,288,1.9861,47700
-119.09,36.21,38,1901,453,1613,400,1.8828,44600
-119.09,35.43,28,254,35,118,37,4.8571,237500
-119.09,35.35,14,2113,256,842,265,8.5325,224100
-119.09,35.33,9,7085,1148,3084,1052,4.997,142900
-119.09,34.35,20,4725,881,2823,869,4.0122,214800
-119.09,34.22,8,40,10,309,16,4.0208,52500
-119.1,36.42,26,1775,416,1217,383,1.8801,57600
-119.1,36.4,31,1533,361,1518,386,1.5608,51700
